Id,SalePrice
1581,146843.35951110118
1582,129527.2367399468
1583,343981.04306077765
1584,223670.57521328513
1585,139322.0446866927
1586,84463.82333314152
1587,94125.34786694084
1588,147854.18630225357
1589,101314.75859045699
1590,135333.4127169613
1591,98752.03550556985
1592,121700.06773967764
1593,133048.36318371908
1594,127284.76664330618
1595,106116.63578157673
1596,229533.5208846682
1597,185942.5206818395
1598,221412.2894584222
1599,201574.24741660678
1600,197892.44904802262
1601,77895.03130572292
1602,104619.21916301081
1603,98260.38175038538
1604,282794.01185375534
1605,256368.31108263388
1606,164501.5228884659
1607,174584.8757180337
1608,217888.1992537933
1609,195799.38754339557
1610,146630.729481148
1611,148522.4459980693
1612,172879.76024370684
1613,160510.09367090315
1614,124664.15277247301
1615,97123.88147610842
1616,72519.4971191159
1617,90422.19631924301
1618,125371.96681722054
1619,146326.92520800844
1620,142629.65141182416
1621,127527.8426177372
1622,142664.10502926892
1623,292566.8302273215
1624,213540.04746222822
1625,130095.00883510623
1626,170534.1417124583
1627,182838.9492885731
1628,276699.3016316433
1629,185695.08307055026
1630,379725.26578403986
1631,224327.73276670984
1632,243514.47891714232
1633,174258.72067229575
1634,176155.0571655471
1635,180194.3510380713
1636,157000.2981016482
1637,169460.07832683757
1638,208318.29314351507
1639,181908.34642432025
1640,263236.3788428335
1641,183186.69408777062
1642,224697.90955742623
1643,226133.04954224356
1644,228823.9952651005
1645,187562.60595362764
1646,152301.77927351717
1647,173595.94375716077
1648,134694.60601893163
1649,134511.6284827356
1650,116567.22831329581
1651,124779.71291468611
1652,97708.06752693641
1653,95460.4413131068
1654,156590.33410856067
1655,164735.90994603623
1656,143375.04779751654
1657,153769.45403795337
1658,147394.0615554142
1659,141962.3653463671
1660,152329.55486333786
1661,408687.3394492717
1662,441169.0586933667
1663,408896.2504437292
1664,458364.6810638313
1665,310748.30707196135
1666,331778.8629604095
1667,367976.45534103265
1668,331499.1221738805
1669,307512.5304046526
1670,352519.90894869814
1671,253800.6532112787
1672,470991.2454224512
1673,296566.56422437524
1674,244358.266165619
1675,177986.69854196496
1676,180702.28632305708
1677,212336.9688393823
1678,495216.0091306708
1679,395482.30505739263
1680,343582.23215025116
1681,281074.49087803013
1682,313773.02443244087
1683,177773.00711300733
1684,170304.21746323752
1685,172533.94277477625
1686,173415.3004786136
1687,170372.0881751996
1688,183599.37919881914
1689,187462.4318166745
1690,191670.96795974232
1691,180157.00498440128
1692,276607.9187154346
1693,173396.96019656243
1694,178404.80871571094
1695,167358.07559917163
1696,265894.77638228086
1697,169726.17256472
1698,364125.0851167515
1699,318101.61516279797
1700,242108.50944980513
1701,265993.30200518813
1702,256293.86847811166
1703,249084.21936709754
1704,280490.8366005881
1705,238045.97305698687
1706,420244.91776287404
1707,223502.34294132038
1708,201713.16748313024
1709,294894.50256201264
1710,220386.7373019805
1711,257055.34058208208
1712,237498.57640636392
1713,272894.08999907464
1714,215249.71396294326
1715,201103.79176617548
1716,178839.70200918333
1717,179830.39064735308
1718,143509.90592575283
1719,195096.57434211875
1720,256892.55210398822
1721,180505.75416133748
1722,134260.39229773718
1723,157381.7809034154
1724,218979.79838141188
1725,237122.59309509496
1726,183883.47397713806
1727,161841.78029416848
1728,181994.06963265123
1729,158228.28775291724
1730,161155.88085435698
1731,131464.20225644464
1732,132133.63535126983
1733,121267.06992777486
1734,130623.50010788442
1735,134414.41789972282
1736,113101.52122657369
1737,342021.14241997834
1738,203280.84788028154
1739,279683.1434445457
1740,205450.4547753745
1741,187347.3248420386
1742,171338.1351898558
1743,171520.6814614738
1744,288852.754828294
1745,219281.00472162728
1746,229494.8762094796
1747,226532.79948944587
1748,217526.7450904945
1749,156522.37425910076
1750,125252.3828033318
1751,248701.99291694918
1752,122117.80228278691
1753,146480.76887721888
1754,198635.9483081449
1755,164061.42303409302
1756,128502.53548533488
1757,123436.95168869694
1758,142636.3589930793
1759,171427.94616735794
1760,168282.50764930443
1761,144101.28153253664
1762,169102.15394070733
1763,179904.92929912603
1764,117113.32025406345
1765,170796.45940303255
1766,174040.16423374123
1767,220526.32262386833
1768,146656.70587648868
1769,185257.5225150965
1770,144874.3264622067
1771,130167.33581568749
1772,144265.575923304
1773,132185.07218156746
1774,122902.57921810703
1775,138659.092635153
1776,128148.61888228885
1777,112732.15132459441
1778,145420.04889964286
1779,116745.03265352637
1780,183831.7245639549
1781,134504.5949829872
1782,95193.10351413066
1783,132401.1212263161
1784,96694.60844919198
1785,125935.13053176047
1786,149672.39600121998
1787,173511.59178303982
1788,64861.92568784215
1789,110332.2150451185
1790,91289.85830741048
1791,181262.01959139365
1792,152189.5976097296
1793,133095.46249356813
1794,148589.11123664016
1795,136725.10409199135
1796,122673.84003857891
1797,110834.58805053939
1798,125864.24562364693
1799,115875.06584700682
1800,140197.06284770297
1801,130730.23992029545
1802,144988.31754036844
1803,145243.10445059446
1804,138586.3791249201
1805,136661.8205976715
1806,115053.54204720941
1807,138119.89014178122
1808,129346.63946861024
1809,116533.40002865359
1810,136918.48193407158
1811,97211.50927584853
1812,93474.70196760193
1813,112608.30103135954
1814,101943.51394084016
1815,61454.36153926652
1816,89246.46971797079
1817,111764.77339453468
1818,156332.04614466522
1819,118424.87286975718
1820,45990.35934490148
1821,104214.99991557463
1822,152767.2706867605
1823,23148.399829218924
1824,134007.2050261116
1825,129327.63899506204
1826,92624.5676873186
1827,101800.88263116349
1828,136063.36068411026
1829,120596.57000150833
1830,140611.3130168048
1831,192095.3567306196
1832,84914.54035681687
1833,143278.02414005136
1834,115837.65987556036
1835,167339.4995293197
1836,128600.64968080801
1837,93546.19228607201
1838,124366.28205795084
1839,85542.98302930327
1840,155098.4082478217
1841,139075.10641365752
1842,74894.23390581904
1843,135712.3343485449
1844,133254.10222732805
1845,140120.47918835588
1846,156346.2408531792
1847,152726.82495595724
1848,57229.28680250976
1849,127951.67578457198
1850,126309.32306915348
1851,154099.49984695224
1852,132284.5936300078
1853,141298.36270852943
1854,173326.4281027494
1855,144430.00165592795
1856,221146.08854548383
1857,166732.09359283192
1858,136454.10547716718
1859,126930.0788849777
1860,149382.84974486707
1861,126930.0788849777
1862,304687.3349134912
1863,299616.92798815353
1864,299616.92798815353
1865,349646.0414112244
1866,334485.4945684911
1867,252832.47464670427
1868,301349.7741421038
1869,193465.72932299678
1870,259041.70355872938
1871,266605.05701127043
1872,161479.8016193595
1873,224595.73254319228
1874,141562.06234256495
1875,201702.45344916295
1876,190622.3497011713
1877,225437.33556322326
1878,203734.92882089698
1879,133455.44906942506
1880,130613.13970627396
1881,256745.15228480138
1882,253192.1631340958
1883,187029.5519948902
1884,207290.76620814175
1885,262436.2159801641
1886,310933.03391507454
1887,210484.33428676435
1888,283124.937944373
1889,159313.98326259808
1890,133299.12338397728
1891,132749.6613446391
1892,108337.88215916874
1893,132513.05303587145
1894,131910.62767074298
1895,139086.00511428845
1896,120984.03953201087
1897,106016.4568078376
1898,109543.45503219707
1899,160206.7815596945
1900,165588.14086823762
1901,167807.6339833225
1902,149469.08756372792
1903,221798.59495567056
1904,144453.12807665544
1905,198503.4175399277
1906,167373.81314288554
1907,202813.49138803076
1908,109592.32559935347
1909,138617.866582298
1910,121214.92813600955
1911,212475.80220119114
1912,327932.89234304323
1913,153466.32855693172
1914,60126.72777606842
1915,311472.28234768036
1916,70925.2696263043
1917,266757.7515726093
1918,132938.19507706596
1919,156542.97006978863
1920,145736.39810522177
1921,447557.2031046248
1922,332356.8025886579
1923,209863.94537118834
1924,210056.245597228
1925,215086.4499128621
1926,404384.00266133633
1927,137612.71612232144
1928,168768.29561835848
1929,122446.46657699478
1930,125633.43905590745
1931,143360.872337761
1932,125646.79792719762
1933,168471.56816453207
1934,175963.31982909175
1935,163029.45158937873
1936,183072.58437655563
1937,179119.8229257481
1938,175670.7302498095
1939,245437.60614954954
1940,201026.0559997503
1941,165646.94836140954
1942,186788.2418224937
1943,219054.37294366283
1944,333545.42774072255
1945,371179.54755509156
1946,156872.66952380005
1947,290240.02105172805
1948,186339.4157288834
1949,233949.07130298376
1950,180591.13746918476
1951,282989.7643705752
1952,214546.1597758919
1953,165350.5268615438
1954,194549.5415094996
1955,126466.3737389772
1956,303990.2915104397
1957,158806.31574732543
1958,306167.62403919577
1959,130548.19019777894
1960,117875.58536593024
1961,120064.99602629842
1962,97074.69583323601
1963,105006.6321553611
1964,108058.53580910854
1965,144719.33592744154
1966,161010.92868259942
1967,293978.0988020024
1968,441311.8428957674
1969,405958.11903293844
1970,455989.1961735573
1971,422282.06632077665
1972,393747.276520431
1973,265996.9965252277
1974,308168.3875727359
1975,510054.66153260693
1976,270359.120903218
1977,352751.1004055667
1978,388047.8734081814
1979,333279.2779832434
1980,189738.79287617613
1981,362219.28992982727
1982,224761.88598815992
1983,215635.60820250932
1984,170413.5493900416
1985,219005.19181263188
1986,223366.5523818626
1987,184557.33380978432
1988,173317.5640271023
1989,188894.87057879727
1990,220267.13847541602
1991,219943.26736175834
1992,216727.4810034768
1993,169962.53010128342
1994,244381.65309720478
1995,182907.4241973359
1996,247505.64966220834
1997,339981.19197166665
1998,356372.5320678609
1999,247816.5154320638
2000,314949.04195768695
2001,248858.49864476643
2002,248123.92371653023
2003,252462.52115672565
2004,268074.8539453691
2005,233448.43147546914
2006,244868.64108291196
2007,245857.26485002245
2008,216881.31808822372
2009,184857.27817878412
2010,197969.27765950005
2011,150767.33420862717
2012,178054.52479434508
2013,177805.54537452455
2014,183866.18727430297
2015,203561.05750432398
2016,186404.19762996797
2017,197913.72510121996
2018,119117.15885204224
2019,136850.90498989323
2020,113338.24712928363
2021,111376.37036257908
2022,182167.22259824537
2023,147276.17532541594
2024,227678.27790905975
2025,374962.00485879375
2026,176659.3045660766
2027,147113.64747383914
2028,158971.46780491894
2029,162802.90156033423
2030,276706.2971638432
2031,280627.1943470384
2032,283909.8587200253
2033,291120.08292130195
2034,170678.36766232795
2035,201453.80630729598
2036,202706.75340279195
2037,205452.94737203955
2038,343575.8417541133
2039,240472.84630444157
2040,454898.5771851573
2041,263739.639608792
2042,191633.9726028155
2043,173311.03951870033
2044,173064.54137448076
2045,211535.04894215977
2046,143345.98228625418
2047,139368.90300480885
2048,138214.190281317
2049,143448.78070753967
2050,184861.87232258343
2051,110827.88510641904
2052,129370.09649456326
2053,150252.40914420382
2054,87286.13168204649
2055,168265.1104098328
2056,133096.58899377967
2057,125548.63296675478
2058,227874.45371429596
2059,131205.73247042773
2060,169313.15802978585
2061,188617.07479920384
2062,135270.73139163206
2063,114658.40786576626
2064,140233.8738930488
2065,132009.96132137196
2066,179573.02255402209
2067,128317.60560879271
2068,136416.79935604922
2069,88626.19527324992
2070,108269.63574484763
2071,95080.37828186105
2072,109048.87585521546
2073,139513.40173176705
2074,191073.4537641515
2075,152782.81975463836
2076,128283.49957110395
2077,148660.32405590525
2078,127056.54965005654
2079,130658.99750638082
2080,118561.82537828072
2081,121959.78650487654
2082,102096.6853214533
2083,143023.96789884326
2084,112462.23817646784
2085,123854.99245856902
2086,120699.77647015767
2087,119783.93449336506
2088,93535.12741693409
2089,74472.1292319801
2090,126532.75110479594
2091,110849.7772457652
2092,132439.7053834253
2093,124755.85467282293
2094,136344.76587032396
2095,137863.3109717231
2096,77650.58663218461
2097,94620.1414962909
2098,139778.57544223865
2099,61373.656193757575
2100,90564.74092547389
2101,125679.94461367799
2102,134213.00801261616
2103,98110.04380782689
2104,120941.24144963863
2105,127316.45378537793
2106,74666.21094079265
2107,240165.09795073178
2108,113402.26761234012
2109,116024.88144039983
2110,139159.72063748422
2111,149683.72320032367
2112,132724.2664717657
2113,117841.51582354281
2114,99198.81645716637
2115,156648.82789174307
2116,127898.96835715268
2117,149470.6751675213
2118,111077.74373504386
2119,104867.13916423717
2120,108667.98242107696
2121,102786.8358771006
2122,100009.57611822765
2123,86300.0499070919
2124,176426.10080208577
2125,123556.0616878428
2126,149873.76330473396
2127,166513.76644381662
2128,126867.08759009796
2129,104286.56695599247
2130,136148.1874873088
2131,158318.97040983938
2132,117740.47002605794
2133,129361.32051075992
2134,115899.06409692933
2135,101530.3109405297
2136,59422.263549575335
2137,115768.90546336037
2138,129796.69354739481
2139,157107.46643092905
2140,143421.11117922916
2141,139569.94115510816
2142,132410.35796815983
2143,148601.23032709173
2144,146237.41798805777
2145,140491.5314779884
2146,161973.1355464079
2147,140110.8977767513
2148,122792.38007828529
2149,147266.65594047678
2150,215807.9374976961
2151,135531.19373026484
2152,188866.15936177925
2153,164770.74857033812
2154,110280.60877800723
2155,130559.07994056439
2156,233085.18841132292
2157,239962.7271799205
2158,243249.96326348287
2159,221071.75484695207
2160,176935.94176969552
2161,244188.1083550955
2162,469728.23637618596
2163,335387.24695981725
2164,255025.06127575703
2165,177001.6500107737
2166,145665.25760313674
2167,230070.23427869205
2168,198447.83059320305
2169,197594.92732966313
2170,224666.53266643648
2171,146683.57517826592
2172,137661.7659524787
2173,159813.58250980004
2174,227532.45187880003
2175,332346.29977149394
2176,320937.66806051
2177,232784.30304353146
2178,209180.16504182786
2179,139322.0446866927
2180,218653.68181443526
2181,186867.16279255395
2182,218776.61392805434
2183,190161.47812481463
2184,126618.21869044915
2185,127235.71919080352
2186,143664.94576128817
2187,151510.12807714829
2188,155223.39558760324
2189,222142.96801489042
2190,89949.16003903872
2191,89927.26745069899
2192,93322.4379190219
2193,112027.24528226005
2194,103647.72801681716
2195,117737.29511442916
2196,100127.54085284207
2197,115516.71098923686
2198,165277.71616722966
2199,160040.14778379138
2200,131807.33946361966
2201,129502.89017316348
2202,218138.68336832605
2203,139649.10996765704
2204,184827.28974227674
2205,110691.43638308607
2206,141927.47879630508
2207,224773.93928561453
2208,260174.70686046718
2209,213810.0211126422
2210,121327.82519669745
2211,119263.10992992285
2212,111036.7756098639
2213,104004.46020972462
2214,122897.58847260606
2215,108110.18470358197
2216,139813.8633914645
2217,100270.5531842113
2218,70034.58088160086
2219,65595.99410749173
2220,64277.80047981007
2221,309822.83853041363
2222,272258.4862922294
2223,293292.8840433792
2224,207561.35986779298
2225,125781.99982904857
2226,183572.22323942237
2227,194249.38622057004
2228,274693.2397574276
2229,242663.8474383106
2230,147039.33303180095
2231,214126.84100894423
2232,182248.84529839345
2233,170512.00735415495
2234,250785.6906108086
2235,222358.04026971236
2236,265708.4224766363
2237,359548.99901293754
2238,230918.89691508576
2239,115668.32013041835
2240,156181.17032417245
2241,157074.5948058825
2242,130009.09140059327
2243,125789.56867866397
2244,116256.58955326903
2245,109291.57283773777
2246,152868.42809226245
2247,119465.88575416153
2248,122252.06367172294
2249,128443.4488039367
2250,135643.93194423543
2251,131908.60809138996
2252,175412.65980346836
2253,154569.06606208478
2254,173346.88029141628
2255,180926.63756838202
2256,186872.881677005
2257,199297.14800743532
2258,176310.10098187887
2259,169967.7221823651
2260,171457.92629284618
2261,208148.71835893442
2262,219498.21558568496
2263,327797.9667666975
2264,404513.8851634318
2265,182743.5898219661
2266,297640.80936062627
2267,384279.4825120176
2268,376467.98608841054
2269,146935.96222508565
2270,187525.74828626256
2271,239764.7703122115
2272,213086.47984769466
2273,162478.91354924167
2274,170936.26523809953
2275,163849.61692401534
2276,193004.9649467307
2277,176820.56707480305
2278,144105.96703401243
2279,131351.80411152466
2280,126602.72136667983
2281,164079.21347185413
2282,182590.38506230462
2283,101885.72589428406
2284,109230.44081609818
2285,166630.46503966738
2286,123850.86665619368
2287,354271.79231572896
2288,268055.74354910885
2289,392019.0242417031
2290,460771.3119108857
2291,319878.3679823775
2292,433177.9049373901
2293,507561.44028703246
2294,419402.3925456556
2295,474919.5243250868
2296,272582.09042758617
2297,297238.38971925835
2298,303399.62875281984
2299,382358.40230347315
2300,361173.12194066274
2301,274065.88088295865
2302,248626.58664995202
2303,238893.53815690777
2304,254817.845829256
2305,173353.22837915798
2306,170293.45236548744
2307,176567.0407193605
2308,216338.85198805874
2309,291213.5152720512
2310,222589.89191833703
2311,208413.04467408464
2312,175355.96941740965
2313,170627.63127264002
2314,178514.1105064165
2315,176917.66821714392
2316,185717.67465057832
2317,179864.12125019406
2318,174502.5285202941
2319,175342.3992656369
2320,183803.22640438576
2321,245966.6219977179
2322,177222.10129341861
2323,185982.31733702394
2324,176113.52129378272
2325,202579.7833129998
2326,169497.09104173136
2327,219092.81857601396
2328,234524.39136366913
2329,183567.71289397555
2330,168819.64797143123
2331,364365.3070218545
2332,418808.2027699809
2333,337733.8320366267
2334,256102.97375105546
2335,264277.58741759876
2336,327697.9785336101
2337,191209.16908508886
2338,280764.2563122794
2339,222980.7767769748
2340,407794.8631525795
2341,206996.16186838158
2342,229192.789624971
2343,212748.35979216266
2344,233489.88851557174
2345,246225.96458692855
2346,229154.66822406382
2347,195327.6251637842
2348,235373.87830803302
2349,165464.93304792294
2350,286558.81398610846
2351,237249.316391957
2352,248634.1217896719
2353,217026.12148877955
2354,141310.8273772944
2355,166820.5979185218
2356,152085.4310973434
2357,188101.50934391544
2358,182614.58805032365
2359,123251.39017377877
2360,114050.15415068445
2361,144720.77332253594
2362,277380.7044462179
2363,137028.2107830675
2364,159373.46386058102
2365,225303.83577783316
2366,214009.839883768
2367,225113.24615120067
2368,213297.2258683054
2369,218637.136743488
2370,169155.60576770533
2371,165281.61040030656
2372,190037.12416088107
2373,265713.7690569666
2374,299095.50366825605
2375,255118.69216586405
2376,288188.49042895396
2377,382246.1547475448
2378,142127.48474483096
2379,189152.885976767
2380,140097.93011064146
2381,162523.8147370009
2382,192619.80321774117
2383,200013.8947527898
2384,238639.03210438121
2385,159706.2074722573
2386,137763.79098845494
2387,138792.94656387938
2388,112733.27004449026
2389,133287.69727782052
2390,149137.97460797572
2391,144876.47302311313
2392,115322.94438570937
2393,173515.22305793574
2394,151955.56663355068
2395,204994.14440816725
2396,142849.55499042958
2397,213198.45613061785
2398,133190.5200323914
2399,62810.833932132104
2400,62417.67129646661
2401,111875.37787610525
2402,138435.42141165162
2403,141645.95528249445
2404,146562.68389087904
2405,153395.62080647013
2406,141325.37714837736
2407,131891.6434089827
2408,144952.69498908508
2409,127094.92002630528
2410,165263.5939338787
2411,120895.26198500967
2412,160066.64211990032
2413,131634.99031117873
2414,143004.25463024358
2415,138827.68832117293
2416,129199.4171030161
2417,139645.41051306803
2418,127700.30125655631
2419,119380.23327437589
2420,123029.36524618053
2421,149043.10885498903
2422,123426.07124440027
2423,130792.94666704167
2424,146860.24555741588
2425,230755.18138894954
2426,138103.5369577679
2427,137325.09252975218
2428,185674.91254741902
2429,115262.42189076047
2430,128462.27381075875
2431,109143.87943121706
2432,146162.4073906744
2433,142509.30551166795
2434,140804.66160362915
2435,143071.80708198214
2436,108792.54486382313
2437,108981.28731604018
2438,125964.67496242443
2439,112472.01179430888
2440,116851.88627455724
2441,99240.5811951226
2442,100301.56778507677
2443,120478.1411169117
2444,129201.25801884217
2445,71589.85730842041
2446,130592.31223030678
2447,203663.9686153585
2448,128612.71904852068
2449,108677.9946958664
2450,151737.1956631044
2451,116826.56344969444
2452,221658.10997700389
2453,93806.8556904488
2454,130645.11446516226
2455,123616.30625387191
2456,128299.98363518382
2457,125327.23674219844
2458,111181.77637279051
2459,104968.99290053334
2460,128078.74603528906
2461,106988.18531510392
2462,127531.055434758
2463,120851.12373671254
2464,172972.61031427555
2465,128678.19538783934
2466,109785.76757134432
2467,145902.36484815515
2468,74256.53565103252
2469,69029.82163901624
2470,179074.105442473
2471,215810.2749920038
2472,148009.00622530133
2473,125474.18919669143
2474,80138.90515007646
2475,226916.39678883948
2476,107882.67057608871
2477,128904.3973316534
2478,158065.58121045236
2479,117069.1557097773
2480,156178.2060316979
2481,126315.108855339
2482,127634.00754375957
2483,118181.55908927451
2484,122204.64746958109
2485,124403.70552308281
2486,151222.997949814
2487,183252.64954854987
2488,163092.4482141762
2489,147553.01599303255
2490,160805.20623581446
2491,101262.55304487878
2492,172985.43568208523
2493,151272.45076259394
2494,161437.8652275011
2495,95144.8237428473
2496,229496.2053722956
2497,150803.66080514152
2498,114406.6898432503
2499,99479.06540695105
2500,132998.4711828477
2501,140199.2930348462
2502,148201.2705816827
2503,98860.53349836975
2504,181179.22875717594
2505,237368.96013966284
2506,252666.92127456036
2507,315531.249314244
2508,254672.05775675998
2509,214900.06976465727
2510,222163.6586025175
2511,177983.54406628702
2512,194955.2772399226
2513,211772.92478742206
2514,268111.02746567986
2515,148540.41918275616
2516,158872.10733628372
2517,142135.4356377017
2518,147898.8937442542
2519,226044.4834252608
2520,208661.23481581855
2521,188130.47423565388
2522,231162.56762965536
2523,130984.84041747404
2524,148479.52447882912
2525,148327.30261306665
2526,136450.27268760922
2527,117487.68893599501
2528,127079.27565120958
2529,140189.2757530451
2530,120816.83722257042
2531,257707.7140237983
2532,235260.77684182144
2533,191895.39496071704
2534,227948.45931691685
2535,340150.67138775374
2536,242208.33698461246
2537,247616.4041531496
2538,175289.79228143388
2539,185753.1608638936
2540,173670.04203342143
2541,183038.5227412196
2542,159866.32949157676
2543,121000.69389638519
2544,138782.1391436312
2545,135195.97215930177
2546,132689.46809966004
2547,142632.44101672233
2548,162519.48893936968
2549,160556.93489289627
2550,519473.3654782447
2551,133300.8204254114
2552,131406.73087938747
2553,79258.22394804901
2554,105485.24005486761
2555,116072.42931482285
2556,107403.94343595776
2557,116582.3704769208
2558,156883.96082288367
2559,144516.88834624572
2560,134234.57956733965
2561,157923.9448238239
2562,125160.24186490635
2563,134991.97280949273
2564,202234.16101457228
2565,151971.7844808754
2566,168557.87974535304
2567,133238.79139609795
2568,200426.4903964393
2569,200651.0290075577
2570,119807.69630537803
2571,190409.28587271355
2572,190835.68916015682
2573,208180.58228736324
2574,303774.51324431354
2575,128506.82298900375
2576,132867.58383202177
2577,165242.4561500249
2578,88512.4393920793
2579,69778.85915657677
2580,131022.94003880999
2581,119269.85958736518
2582,108240.31701387408
2583,275698.3866910445
2584,160642.76470623413
2585,191211.58715141128
2586,231043.98740558594
2587,215197.6360030728
2588,160978.2772218157
2589,142320.21135994056
2590,205520.79288185312
2591,215071.29944761613
2592,205442.34299018973
2593,251151.53255274726
2594,179033.20974364877
2595,218604.88857182898
2596,337291.62103422533
2597,190411.28306043934
2598,271346.65640178294
2599,302685.10566505365
2600,192478.47193091648
2601,142638.83611902242
2602,80223.39566217143
2603,105051.54100694387
2604,93168.30587652657
2605,66368.80205221707
2606,143562.41882754015
2607,177056.73906950103
2608,202059.40970037598
2609,159501.75870373272
2610,111836.95236286613
2611,131161.10158567413
2612,152112.41908322074
2613,133944.2250480553
2614,127790.01581586656
2615,157960.98851303922
2616,138402.81683231122
2617,175771.1181879515
2618,192594.0165585222
2619,177702.93232809598
2620,183536.58390636538
2621,179341.68078195018
2622,174905.73888766087
2623,249897.80687887996
2624,278314.7578051937
2625,330041.6249333048
2626,161045.08329921577
2627,194935.62780591336
2628,449571.08219544677
2629,467935.8501847741
2630,380423.72374981036
2631,454397.0701009079
2632,455463.78992818476
2633,317852.1983410827
2634,398287.0094348883
2635,147766.33853845482
2636,188727.86823702778
2637,198633.8471402315
2638,243505.79097685177
2639,189658.43676348287
2640,149544.57701567453
2641,106546.15166700045
2642,194726.2392303518
2643,99322.7198309175
2644,121811.94421269574
2645,103184.19473076644
2646,96410.1368606157
2647,98884.43255102051
2648,143223.40398827396
2649,146418.45382127177
2650,158172.558870031
2651,139318.53205434978
2652,423083.6526324276
2653,248826.87438355447
2654,237900.24756582198
2655,371746.82662355376
2656,333742.74164541654
2657,362900.42407220503
2658,278475.10940634576
2659,314905.1027759241
2660,333824.0787303607
2661,356643.6885441958
2662,356510.98260828323
2663,271429.7709267805
2664,290022.53773152875
2665,321586.3335411425
2666,299398.9457166125
2667,163009.04303975977
2668,184786.28758059398
2669,173982.41121197352
2670,287525.22498155787
2671,187299.08424060728
2672,183011.31704577562
2673,214604.63352399622
2674,213387.94902857387
2675,182129.1420447802
2676,184219.82092454715
2677,189284.48994648788
2678,252138.12476923628
2679,275815.7918489324
2680,281632.94209520816
2681,439562.2737548394
2682,337353.4481424769
2683,482059.4180249656
2684,325634.4310326916
2685,349511.2962658516
2686,253914.54231893286
2687,323202.41073209076
2688,224586.53886406147
2689,221530.18304733836
2690,462367.50641092344
2691,175435.21702217945
2692,139586.95984869695
2693,192588.92808047295
2694,143197.85461593932
2695,186547.2142757057
2696,183698.98005056565
2697,175960.21980298648
2698,190500.83086082074
2699,176719.06100178507
2700,155634.79992837968
2701,148726.3141504562
2702,111071.8126598357
2703,148281.8554176899
2704,144257.45111839304
2705,122450.39714722497
2706,116692.6084641455
2707,129395.5708352558
2708,137334.00887866275
2709,110648.35381482172
2710,128807.93201941815
2711,288624.368862868
2712,387641.91200510605
2713,168761.12383497032
2714,156047.84283471236
2715,166898.35466136542
2716,157038.26967441634
2717,187296.24204214168
2718,222301.13212659594
2719,152277.38611874488
2720,180966.41984187093
2721,137762.46384483023
2722,157598.28471041462
2723,144351.52627518077
2724,128478.05348811293
2725,138270.77669710727
2726,141154.27343203043
2727,178382.5979706181
2728,161241.6875429574
2729,146512.18687273128
2730,139910.90906738886
2731,129385.07517772322
2732,121176.89584400375
2733,155578.50007103206
2734,140334.87275191743
